user_id,age,annual_income,country,duolingo_platform,duolingo_subscriber,duolingo_usage,employment_status,future_contact,gender,other_resources,primary_language_commitment,primary_language_review,primary_language_motivation,primary_language_motivation_followup,primary_language_proficiency,student,survey_complete,time_spent_seconds,duolingo_start_date,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform
35cefac072c911e98ca1dca9049399ef,55 - 74,"$11,000 - $25,000",MX,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,I want to learn as many languages as I can,Language learning is a hobby,Other (please specify)",Intermediate,Not currently a student,TRUE,441,2017-04-10T18:16:00Z,38,FALSE,FALSE,162,92,365,345,36,573
35cefb4272c911e9afa3dca9049399ef,35 - 54,"$26,000 - $75,000",MX,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,3,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat,I am studying abroad",Beginner,Not currently a student,TRUE,226,2017-04-14T10:35:00Z,44,FALSE,FALSE,75,177,94,52,10,569
35cefbc572c911e988c8dca9049399ef,55 - 74,"$26,000 - $75,000",FR,Android phone or tablet,"No, but I have previously paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Intermediate,No Response,TRUE,1166,2017-07-11T08:16:00Z,64,TRUE,TRUE,292,93,751,514,279,481
35cefc4572c911e98e36dca9049399ef,55 - 74,"$76,000 - $150,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Prefer not to say,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,264,2016-01-05T15:07:00Z,64,FALSE,TRUE,171,81,249,243,501,1034
35cefcd172c911e9b26cdca9049399ef,35 - 54,"$0 - $10,000",CO,Web browser,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am studying abroad",Intermediate,No Response,TRUE,318,2018-01-21T03:50:00Z,14,TRUE,FALSE,118,38,1065,1056,10,287
35cefd5172c911e9aecedca9049399ef,55 - 74,"$11,000 - $25,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,0,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,530,2017-12-12T22:06:00Z,1,TRUE,FALSE,101,79,494,456,24,327
35cefdd772c911e98e17dca9049399ef,18-34,"$26,000 - $75,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Female,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time watching or reading the news",Intermediate,Part-time student,TRUE,230,2012-11-13T23:30:00Z,4,TRUE,FALSE,8,8,51,45,1,2182
35cefe5972c911e9baeadca9049399ef,55 - 74,"$11,000 - $25,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,2808,2018-09-28T19:59:00Z,1,TRUE,FALSE,0,4,2,1,0,37
35cefed972c911e9bcd7dca9049399ef,75 or older,No Response,FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Retired,FALSE,Male,0,I'm slightly committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,It's been a lifelong goal to learn this language,Intermediate,No Response,TRUE,481,2014-08-16T10:23:00Z,4,FALSE,FALSE,25,86,197,197,11,1541
35ceffde72c911e9804fdca9049399ef,55 - 74,"$11,000 - $25,000",MX,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,Other (please specify)",Beginner,Not currently a student,TRUE,294,2016-08-24T19:20:00Z,64,FALSE,FALSE,141,75,214,208,209,802
35cf006172c911e9b23ddca9049399ef,35 - 54,"$76,000 - $150,000",RU,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Female,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Advanced,Not currently a student,TRUE,2330,2016-01-26T23:45:00Z,57,TRUE,TRUE,126,78,474,446,188,1013
35cf00e172c911e9a12ddca9049399ef,55 - 74,No Response,FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,FALSE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,No Response,TRUE,438,2017-11-08T19:14:00Z,12,TRUE,FALSE,87,81,172,167,339,361
35cf016372c911e98d0cdca9049399ef,18-34,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,I want to spend less time watching or reading the news",Beginner,Not currently a student,TRUE,311,2018-03-28T16:41:00Z,64,TRUE,TRUE,563,91,916,870,31,221
35cf01ee72c911e9b15fdca9049399ef,35 - 54,"$26,000 - $75,000",MX,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Intermediate,Not currently a student,TRUE,247,2018-01-27T11:15:00Z,38,FALSE,FALSE,159,95,473,461,174,281
35cf027372c911e9a4f5dca9049399ef,18-34,"$0 - $10,000",JP,Web browser,"No, I have never paid for Duolingo Plus",Monthly,Employed full-time,FALSE,Female,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,I am an expat,Beginner,Full-time student,TRUE,236,2018-10-16T20:31:00Z,1,FALSE,FALSE,0,1,1,0,0,19
35cf02e872c911e9ae98dca9049399ef,35 - 54,"$11,000 - $25,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Male,0,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,631,2018-09-16T14:54:00Z,13,FALSE,FALSE,48,50,217,213,27,49
35cf038a72c911e99833dca9049399ef,18-34,"$26,000 - $75,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,255,2012-06-19T19:56:00Z,17,FALSE,TRUE,90,94,477,372,93,2329
35cf040c72c911e98876dca9049399ef,55 - 74,"$11,000 - $25,000",FR,Android phone or tablet,I don't know if I pay for Duolingo Plus,Weekly,Employed part-time,FALSE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,I want to better communicate with people in my community (neighbors, coworkers, etc.)",Beginner,No Response,TRUE,510,2017-06-15T10:00:00Z,31,FALSE,FALSE,0,14,41,37,17,507
35cf048c72c911e9980edca9049399ef,35 - 54,"$26,000 - $75,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,I am planning to move to a different country",Beginner,No Response,TRUE,312,2018-02-17T23:50:00Z,25,TRUE,TRUE,161,89,348,317,244,260
35cf050f72c911e9b3a4dca9049399ef,18-34,"$0 - $10,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Full-time student,TRUE,278,2018-05-22T19:42:00Z,11,FALSE,FALSE,47,84,107,106,139,166
35cf059172c911e9a101dca9049399ef,55 - 74,"$26,000 - $75,000",JP,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,Other (please specify),Beginner,Not currently a student,TRUE,411,2018-06-25T01:31:00Z,2,TRUE,FALSE,6,75,289,282,17,132
35cf061472c911e9b305dca9049399ef,18-34,"$26,000 - $75,000",FR,Web browser,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Female,2,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,Other (please specify),I have an upcoming trip",Beginner,Not currently a student,TRUE,207,2014-05-26T03:53:00Z,64,TRUE,FALSE,322,92,319,276,291,1623
35cf069772c911e9aacfdca9049399ef,55 - 74,No Response,FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,FALSE,Female,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"I want to learn as many languages as I can,Other (please specify)",Advanced,Not currently a student,TRUE,264,2017-01-01T21:35:00Z,31,TRUE,TRUE,214,79,278,274,57,672
35cf071772c911e999b5dca9049399ef,35 - 54,"$76,000 - $150,000",MX,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Female,3,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I don't want to forget what I've previously learned,,Beginner,Not currently a student,TRUE,740,2016-06-25T15:01:00Z,39,FALSE,FALSE,59,68,435,424,61,862
35cf079c72c911e9a6e1dca9049399ef,18-34,"$0 - $10,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,FALSE,Female,4,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,I am an immigrant,Advanced,Part-time student,TRUE,307,2017-03-31T08:23:00Z,33,TRUE,FALSE,292,80,111,110,35,583
35cf081c72c911e99cbbdca9049399ef,55 - 74,"$76,000 - $150,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,Other (please specify)",Beginner,Not currently a student,TRUE,611,2018-01-28T16:35:00Z,58,TRUE,TRUE,82,26,70,67,1,280
35cf089e72c911e99810dca9049399ef,55 - 74,"$26,000 - $75,000",MX,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,613,2018-10-01T14:47:00Z,8,FALSE,TRUE,45,35,402,389,34,34
35cf09a372c911e9ad25dca9049399ef,18-34,"$26,000 - $75,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,FALSE,Male,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,"To connect with my personal heritage in this culture,Other (please specify)",Beginner,Not currently a student,TRUE,541,2017-03-13T20:56:00Z,64,FALSE,FALSE,115,5,10,11,191,601
35cf0a2372c911e9aba5dca9049399ef,18-34,"$0 - $10,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time playing games,I want to spend less time watching or reading the news",Beginner,Full-time student,TRUE,223,2017-09-26T15:25:00Z,17,FALSE,FALSE,48,32,64,55,5,404
35cf0aa672c911e99032dca9049399ef,55 - 74,"$11,000 - $25,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,539,2014-06-03T13:38:00Z,30,FALSE,TRUE,201,95,928,838,127,1615
35cf0b2672c911e99de4dca9049399ef,18-34,"$0 - $10,000",MX,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,TRUE,Male,4,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to show respect by speaking the local language,I am planning to move to a different country",Beginner,Not currently a student,TRUE,1416,2016-08-01T10:04:00Z,38,FALSE,FALSE,202,10,24,21,1,825
35cf0bab72c911e98b92dca9049399ef,18-34,"$76,000 - $150,000",TW,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,FALSE,Female,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,I want to spend less time watching or reading the news",Intermediate,Not currently a student,TRUE,186,2018-08-31T03:25:00Z,8,TRUE,FALSE,51,40,425,373,27,65
35cf0c4a72c911e9a815dca9049399ef,18-34,"$0 - $10,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,TRUE,Female,1,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to advance professionally or economically,"Learning this language will be useful in my current job,Other (please specify)",Intermediate,Full-time student,TRUE,264,2015-06-27T03:48:00Z,37,FALSE,TRUE,79,30,222,206,21,1226
35cf0cca72c911e9a388dca9049399ef,55 - 74,"$0 - $10,000",DE,iPhone or iPad,I don't know if I pay for Duolingo Plus,Daily,Retired,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"Language learning is a hobby,Other (please specify)",Intermediate,Not currently a student,TRUE,305,2013-10-05T15:57:00Z,31,FALSE,FALSE,176,87,88,85,71,1856
35cf0d4f72c911e9bfabdca9049399ef,18-34,"$0 - $10,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Male,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,I want to spend less time on social media,Intermediate,Full-time student,TRUE,296,2017-08-21T22:12:00Z,51,TRUE,TRUE,182,88,238,476,120,440
35cf0dcf72c911e9b960dca9049399ef,55 - 74,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Female,2,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,324,2018-04-30T19:44:00Z,17,FALSE,TRUE,106,92,480,333,44,188
35cf0e5172c911e983b4dca9049399ef,35 - 54,"$26,000 - $75,000",MX,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,TRUE,Male,2,I'm extremely committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,Someday I would like to travel to a country that uses this language,Other (please specify)",Beginner,Not currently a student,TRUE,637,2018-10-15T20:50:00Z,5,FALSE,TRUE,16,20,131,113,16,20
35cf0ede72c911e99276dca9049399ef,55 - 74,"$0 - $10,000",RU,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,FALSE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language",Beginner,Part-time student,TRUE,311,2018-02-20T23:52:00Z,62,FALSE,TRUE,113,92,191,186,223,257
35cf0f5e72c911e99284dca9049399ef,55 - 74,"$151,000 or more",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,FALSE,Male,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,No Response,TRUE,296,2017-02-28T21:53:00Z,31,TRUE,TRUE,171,95,386,297,372,614
35cf0fe172c911e9a690dca9049399ef,35 - 54,"$0 - $10,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Female,2,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to advance professionally or economically,Other (please specify),Intermediate,Not currently a student,TRUE,590,2017-05-16T04:57:00Z,1,TRUE,FALSE,305,95,4786,4686,169,537
35cf105972c911e9a001dca9049399ef,18-34,"$26,000 - $75,000",FR,Android phone or tablet,"No, but I have previously paid for Duolingo Plus",Daily,Employed full-time,FALSE,Female,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,I want to learn as many languages as I can,Intermediate,Not currently a student,TRUE,206,2017-08-04T19:36:00Z,33,TRUE,FALSE,148,82,192,190,51,457
35cf10dc72c911e999c5dca9049399ef,55 - 74,"$0 - $10,000",DE,Web browser,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Male,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to advance professionally or economically,"Learning this language will help me find a job in a different country,Other (please specify)",Beginner,Not currently a student,TRUE,352,2018-08-10T19:37:00Z,8,FALSE,FALSE,38,21,207,204,6,86
35cf115e72c911e98a6ddca9049399ef,35 - 54,"$0 - $10,000",TW,Web browser,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,Other (please specify),Beginner,Not currently a student,TRUE,325,2013-10-03T04:10:00Z,79,TRUE,FALSE,150,36,130,82,6,1858
35cf11e172c911e9ad5edca9049399ef,55 - 74,"$26,000 - $75,000",TW,iPhone or iPad,I don't know if I pay for Duolingo Plus,Daily,Retired,TRUE,Male,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,685,2018-11-02T00:31:00Z,2,FALSE,FALSE,4,3,33,27,2,2
35cf126172c911e9a585dca9049399ef,35 - 54,"$11,000 - $25,000",RU,Android phone or tablet,"No, but I have previously paid for Duolingo Plus",Daily,Employed part-time,TRUE,Female,0,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,I am an immigrant,Beginner,Part-time student,TRUE,930,2018-02-01T19:49:00Z,27,TRUE,TRUE,152,89,470,453,213,276
35cf12e372c911e98a72dca9049399ef,35 - 54,"$0 - $10,000",DE,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Employed part-time,FALSE,Male,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want my family to learn a language together,,Beginner,Not currently a student,TRUE,344,2015-09-01T18:55:00Z,8,FALSE,FALSE,27,31,33,28,4,1160
35cf136672c911e982e9dca9049399ef,55 - 74,"$11,000 - $25,000",DE,Web browser,"No, I have never paid for Duolingo Plus",Daily,Retired,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,I want to better communicate with people in my community (neighbors, coworkers, etc.),I want to learn this language together with my family",Intermediate,Not currently a student,TRUE,350,2018-08-27T13:09:00Z,16,TRUE,FALSE,80,52,487,480,20,69
35cf13f372c911e98d09dca9049399ef,18-34,"$26,000 - $75,000",MX,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,3,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,Someday I would like to travel to a country that uses this language",Beginner,Not currently a student,TRUE,353,2012-04-27T11:02:00Z,31,TRUE,TRUE,80,37,138,133,35,2382
35cf147572c911e9b175dca9049399ef,55 - 74,No Response,FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,FALSE,Female,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,Other (please specify),Intermediate,Not currently a student,TRUE,329,2016-12-26T07:59:00Z,41,FALSE,FALSE,166,95,230,225,675,678
35cf150a72c911e995b6dca9049399ef,35 - 54,No Response,FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I have an upcoming trip,I am planning to move to a different country",Intermediate,Not currently a student,TRUE,208,2014-10-19T05:29:00Z,31,FALSE,TRUE,110,95,98,95,312,1477
35cf158c72c911e9a01adca9049399ef,18-34,"$11,000 - $25,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Female,2,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,TRUE,1511,2016-01-22T20:32:00Z,23,FALSE,TRUE,268,95,395,359,497,1017
35cf161972c911e98befdca9049399ef,55 - 74,"$0 - $10,000",RU,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Female,0,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,Not currently a student,TRUE,330,2015-07-29T18:10:00Z,62,TRUE,FALSE,216,66,455,445,5,1194
35cf169972c911e9a195dca9049399ef,55 - 74,No Response,FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,FALSE,Female,1,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,,Intermediate,Not currently a student,TRUE,583,2018-07-08T06:54:00Z,31,TRUE,TRUE,158,242,732,706,114,119
35cf171c72c911e9a4bcdca9049399ef,18-34,"$151,000 or more",TW,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Male,3,I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,I want to spend less time playing games,Advanced,Full-time student,TRUE,270,2018-02-07T20:06:00Z,44,FALSE,FALSE,23,21,112,64,3,270
35cf179c72c911e98c8ddca9049399ef,35 - 54,"$11,000 - $25,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Female,1,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,Other (please specify),Intermediate,Not currently a student,TRUE,454,2017-02-18T14:00:00Z,38,FALSE,FALSE,164,94,263,223,405,624
35cf182172c911e9bdf2dca9049399ef,18-34,"$11,000 - $25,000",MX,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Unemployed,TRUE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,Other (please specify)",Intermediate,Full-time student,TRUE,395,2015-02-09T19:45:00Z,15,TRUE,FALSE,60,85,295,289,72,1364
35cf18a172c911e9bda5dca9049399ef,55 - 74,"$26,000 - $75,000",FR,Web browser,"Yes, I currently pay for Duolingo Plus",Daily,Retired,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,Language learning is a hobby,Intermediate,No Response,TRUE,351,2014-06-19T07:15:00Z,24,TRUE,TRUE,179,76,597,493,76,1599
35cf192372c911e9bb77dca9049399ef,55 - 74,"$0 - $10,000",MX,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,TRUE,333,2018-08-28T21:00:00Z,23,FALSE,TRUE,45,68,280,240,45,68
35cf19a672c911e9bdb4dca9049399ef,55 - 74,"$0 - $10,000",FR,Android phone or tablet,I don't know if I pay for Duolingo Plus,Daily,Employed full-time,FALSE,Female,1,No Response,No Response,No Response,,Advanced,Not currently a student,TRUE,538,2016-11-10T18:26:00Z,31,TRUE,FALSE,0,95,256,226,78,724
35cf1a1e72c911e9860adca9049399ef,18-34,"$0 - $10,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,TRUE,Male,0,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,Other (please specify),Beginner,Full-time student,TRUE,280,2018-03-14T20:33:00Z,33,FALSE,TRUE,140,76,283,263,86,235
35cf1a9e72c911e98f35dca9049399ef,18-34,"$0 - $10,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Unemployed,TRUE,Male,0,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want my family to learn a language together,,Beginner,Full-time student,TRUE,780,2017-12-21T19:55:00Z,12,FALSE,TRUE,81,76,161,101,148,318
35cf1b2b72c911e99081dca9049399ef,35 - 54,"$26,000 - $75,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,TRUE,Male,3,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to advance professionally or economically,"Learning this language will help me find a job in a different country,Other (please specify)",Intermediate,Not currently a student,TRUE,294,2013-06-04T23:19:00Z,35,FALSE,FALSE,101,46,172,134,6,1979
35cf1bae72c911e9a4dddca9049399ef,35 - 54,"$76,000 - $150,000",FR,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,TRUE,Male,4,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,Other (please specify),Intermediate,Not currently a student,TRUE,351,2018-07-01T03:56:00Z,21,TRUE,TRUE,101,79,426,407,88,126
35cf1c3072c911e99035dca9049399ef,35 - 54,"$11,000 - $25,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,TRUE,Female,0,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language,Other (please specify)",Intermediate,Not currently a student,TRUE,250,2017-05-05T17:42:00Z,31,TRUE,FALSE,202,55,286,280,12,548
35cf1cb072c911e9b17edca9049399ef,75 or older,No Response,MX,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,FALSE,Female,0,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,,Beginner,No Response,TRUE,388,2014-11-18T16:19:00Z,64,FALSE,TRUE,255,82,359,333,22,1447
35cf1d3372c911e9ab0edca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"No, but I have previously paid for Duolingo Plus",Daily,Employed full-time,FALSE,Male,1,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to advance professionally or economically,"Learning this language will be useful in my current job,Learning this language will help me get a better job in the country where I live,Other (please specify)",Intermediate,Not currently a student,TRUE,226,2017-01-21T10:45:00Z,33,FALSE,TRUE,177,64,282,228,31,652
